0.5811456890106201	0.6891034195158217	4570
0.5144523977114248	0.5533910435273819	1649
0.4869229619817884	0.5144524051383821	1166
0.4656125376947463	0.4869229724834376	3
0.4482111918894626	0.46561254582403205	738
0.4335071327822999	0.4482111985275523	623
0.4207865206687074	0.4335071383914558	539
0.40956394706661814	0.42078653037376856	476
0.3995261429209543	0.4095639556287697	426
0.39044189638235405	0.3995261505791976	385
0.3821562362329282	0.39044190331309	352
0.3745410171239998	0.3821562425543905	323
0.36748217050288223	0.37454102293395575	0
0.3609081187125598	0.36748217588835924	279
0.35476740000102025	0.3609081237281674	261
0.34898982939504786	0.354767409371021	245
0.34355533730958515	0.34898983821093527	231
0.3383992534122677	0.3435553456019754	219
0.33351723597158434	0.33839926914741225	8
0.32887665247119424	0.3335172508703672	3
0.3244417143807151	0.3288766595521855	189
0.320206387758848	0.32444172114790437	180
0.31615247910464117	0.3202063942214539	172
0.3122655863298527	0.3161524852904247	166
0.30853218002232574	0.3122655922607898	159
0.30493263535922743	0.3085321857190607	153
0.3014753017313692	0.3049326408517054	147
0.29812471196573886	0.3014753070068501	143
0.2949013286949721	0.29812471707834115	137
0.2917726116061634	0.29490133853197276	133
0.2887491144760369	0.29177262115428027	129
0.2858142424570685	0.28874912370304706	125
0.2829648872762079	0.2858142514136153	122
0.2802020179662993	0.2829648959717772	118
0.277518186534617	0.2802020263979338	114
0.2749036049412106	0.2775181947250463	112
0.27236313296896564	0.2749036129203054	8
0.2698843430779677	0.27236314072189516	6
0.2674769863671129	0.2698843506426578	3
0.2651136508211315	0.2674769937138056	1
0.2628153993884378	0.26511365803348164	2
0.26057028376632324	0.26281540640216655	4
0.2583770754804915	0.26057029061789383	6
0.2562391458565015	0.2583770821736529	9
0.25414274427627326	0.2562391523809654	10
0.25208914977948094	0.25414275067400305	88
0.25007943106715935	0.2520891560465735	86
0.2481123072526225	0.25007943720035325	84
0.246176526037152	0.2481123132558267	83
0.24428957656547678	0.2461765319447058	81
0.24243094739935334	0.2442895823240076	79
0.24061149536672638	0.24243095307145698	78
0.23882935075945605	0.24061150091927064	76
0.23707665654832788	0.23882935619814671	76
0.23535961209829445	0.23707666189714272	73
0.23366078184946631	0.23535961733831456	73
0.23200696798960108	0.2336607870339008	71
0.23037347848360223	0.23200697303665627	70
0.2287598044088897	0.23037348845366176	69
0.22717900666188068	0.2287598142580355	68
0.2256294312079912	0.22717901631036452	67
0.22409705951434783	0.22562944066590807	65
0.22259635667675445	0.22409706886726014	65
0.221111472310133	0.22259636583637477	64
0.21965310639223662	0.22111148137320386	62
0.2182158717956676	0.2196531152934511	62
0.21679149717124374	0.21821588056790575	61
0.21539512502521677	0.21679150586499008	60
0.21402398029180675	0.21539513354804907	59
0.21265955559524471	0.21402398866066208	59
0.21132819237664602	0.21265956392308327	57
0.21000220027334682	0.21132820050269305	57
0.20870022894219964	0.21000220836660993	56
0.20741513615278	0.2087002368888514	56
0.20614650704479548	0.20741514399641242	54
0.2048941849006557	0.20614651478794094	54
0.2036643119543424	0.20489419254427071	53
0.20243726885747432	0.20366431946093777	53
0.2012320646078335	0.20243727634679684	52
0.20004999493509806	0.20123207196386217	51
0.1988662534460646	0.20005000142844115	51
0.1977051703649375	0.19886626067108892	50
0.19655874959573513	0.19770517745167032	50
0.19542668007696046	0.19655875659297545	49
0.19430847122188077	0.19542668698660715	48
0.19319915531895374	0.19430847804692816	48
0.19209798459637775	0.19319916208972232	47
0.19102062651853866	0.19209799131743177	47
0.18994958755543984	0.19102063309425155	46
0.1888896224743203	0.18994959409258302	46
0.18783635331331172	0.18888962894387362	45
0.18680391304846428	0.18783635974199597	45
0.18577022872962365	0.1868039231309515	45
0.18475563218567387	0.1857702413479635	44
0.1837570063378854	0.18475563837835673	43
0.1827554193608099	0.18375700755691865	43
0.1817757898121647	0.18275542547401913	43
0.18080239047840663	0.18177579579138625	42
0.17983605518692636	0.18080239641960116	42
0.1788756297273007	0.17983606108500516	41
0.17793580918901575	0.1788756355893085	41
